Epoch,Total_Loss,PDE_Loss,IC_Loss,BC_Loss,Time_s
1200,0.000821561727207154,0.000533357379026711,0.0020308620296418667,1.6325964679708704e-05,168.2626621723175
1250,0.0007164819398894906,0.0004107376735191792,0.0018941680900752544,2.005740680033341e-05,175.39049792289734
1300,0.0012024802854284644,0.0012090252712368965,0.0019773319363594055,1.7294951248914003e-05,182.49657917022705
1350,0.0006056458223611116,0.00030241068452596664,0.0017064888961613178,1.5704026736784726e-05,189.61741256713867
1400,0.0005554612725973129,0.00032857232145033777,0.0014454660704359412,1.4565188394044526e-05,196.7333745956421
1450,0.0006516833673231304,0.0004149256565142423,0.001628104131668806,1.5703841199865565e-05,203.86498260498047
1500,0.0007343908655457199,0.0005702651105821133,0.001599127659574151,1.172545671579428e-05,211.0316023826599
1550,0.0005517563549801707,0.00038018872146494687,0.0013121813535690308,1.1605188774410635e-05,218.15045762062073
1600,0.0005410456215031445,0.0003786480810958892,0.0012718236539512873,1.326960318692727e-05,225.27975702285767
1650,0.0007969307480379939,0.0007699090638197958,0.0013856081059202552,8.490467735100538e-06,232.40544199943542
1700,0.000484257674543187,0.00035225777537561953,0.0011085370788350701,9.838179721555207e-06,239.50496673583984
1750,0.000491756945848465,0.00026396679459139705,0.001345405587926507,8.549533959012479e-06,246.61268639564514
1800,0.00045802834210917354,0.00030320556834340096,0.0011192068923264742,8.140148565871641e-06,253.70525908470154
1850,0.00041844998486340046,0.00023834730382077396,0.001112628378905356,7.541923423559638e-06,260.8126816749573
1900,0.0003977125743404031,0.00023448218416888267,0.001038812450133264,7.369210379692959e-06,267.9529540538788
1950,0.00035781291080638766,0.00018397904932498932,0.0009968342492356896,7.699220986978617e-06,275.0827634334564
2000,0.0003875537950079888,0.0002624551416374743,0.0009334758506156504,6.515710992971435e-06,282.2176179885864
2050,0.00039878778625279665,0.000216385698877275,0.0010865600779652596,5.53680501980125e-06,290.6973149776459
2100,0.0004738302668556571,0.00033241009805351496,0.0011156563414260745,6.0617467170231976e-06,297.83138823509216
2150,0.00040656139026395977,0.00029882602393627167,0.0009255281183868647,5.184857400308829e-06,304.9891951084137
2200,0.0003619989729486406,0.00028857006691396236,0.0007721631554886699,3.753680175577756e-06,312.1119394302368
2250,0.0003348889003973454,0.00018340401584282517,0.0009087490034289658,4.295749022276141e-06,319.1594994068146
2300,0.00041587819578126073,0.00030654354486614466,0.0009457677369937301,3.7149429772398435e-06,326.1771523952484
2350,0.0003247761633247137,0.0002468822058290243,0.0007206128211691976,3.6499359339359216e-06,333.3116772174835
2400,0.0003536636650096625,0.00022578859352506697,0.0008855651249177754,3.3742508094292134e-06,340.40616941452026
2450,0.0004242276190780103,0.0004040370404254645,0.0007521597435697913,2.99652151625196e-06,347.0875253677368
2500,0.00031827116617932916,0.00023920972307678312,0.0007130397716537118,2.8332237889117096e-06,354.18192434310913
2550,0.0003418627311475575,0.00026326789520680904,0.000751290877815336,2.8024298899254063e-06,361.29145193099976
2600,0.0003712592297233641,0.0003429778735153377,0.0006825291202403605,3.338985152367968e-06,368.43455696105957
2650,0.0003166357637383044,0.00026424549287185073,0.0006483504548668861,2.4295743514812784e-06,375.5648202896118
2700,0.0004248442710377276,0.0004250489582773298,0.0007056438480503857,2.9283187359396834e-06,382.69946026802063
2750,0.00034781041904352605,0.0002833034668583423,0.0007286029285751283,2.395801402599318e-06,389.7798054218292
2800,0.0004660597478505224,0.0005077928071841598,0.0006779817049391568,2.11097244573466e-06,396.78434801101685
2850,0.0005301047349348664,0.0006464961334131658,0.0006104234489612281,2.2568178792425897e-06,403.71627736091614
2900,0.000320067279972136,0.00025981172802858055,0.0006729296874254942,1.668154709477676e-06,410.94838643074036
2950,0.00032688648207113147,0.00029980941326357424,0.0006067084614187479,1.923191803143709e-06,418.28346371650696
3000,0.0002462216652929783,0.00019159387738909572,0.0005370393046177924,1.1922786598006496e-06,425.49964427948
3050,0.0002996316470671445,0.000265321898041293,0.0005787257105112076,1.0746500720415497e-06,433.98265504837036
3100,0.0004164043930359185,0.00046583241783082485,0.0005780061474069953,1.0033932085207198e-06,441.12452960014343
3150,0.0002667063381522894,0.00023169135965872556,0.0005254689604043961,1.1147284340040642e-06,448.285293340683
3200,0.00037671366590075195,0.0004332702956162393,0.0004953910829499364,7.491453857255692e-07,455.43881916999817
3250,0.00023485574638471007,0.0001711025252006948,0.0005396869382821023,7.453112402799889e-07,462.57310223579407
3300,0.00030068581691011786,0.0002729443076532334,0.0005653530824929476,7.801879746693885e-07,469.65859365463257
3350,0.00020332654821686447,0.00015871500363573432,0.00044248884660191834,7.23417031167628e-07,476.8300724029541
3400,0.00025101983919739723,0.00017971500346902758,0.0005843291291967034,6.227837729966268e-07,483.9897565841675
3450,0.00025956507306545973,0.00021454734087456018,0.0005372408777475357,6.135593935141515e-07,491.1303987503052
3500,0.00023527239682152867,0.0001788672961993143,0.0005233142874203622,6.273049280025589e-07,498.3085849285126
3550,0.0002112865768140182,0.00014567877224180847,0.0005049399333074689,4.338827466199291e-07,505.514119386673
3600,0.0002586818882264197,0.0002347656845813617,0.0004866893868893385,3.7712896983066457e-07,512.6007721424103
3650,0.00023231349769048393,0.00021607325470540673,0.00042480227421037853,4.2115371456930006e-07,519.739232301712
3700,0.00028360518626868725,0.0002731810964178294,0.0004966632695868611,5.024915026297094e-07,526.888571023941
3750,0.00027575696003623307,0.0003297885414212942,0.00033330562291666865,3.234027872167644e-07,534.0482380390167
3800,0.00019272766076028347,0.00016603738185949624,0.00038327451329678297,3.233921006540186e-07,541.2219707965851
3850,0.00030579278245568275,0.0003575914306566119,0.00038849940756335855,4.37435488720439e-07,548.3751513957977
3900,0.0001835353614296764,0.00015787135635036975,0.0003656029293779284,2.580107150151889e-07,555.5634822845459
3950,0.00017022636893671006,0.00013645864964928478,0.00036233910941518843,2.4419728106295224e-07,562.7194137573242
4000,0.0001907872356241569,0.00015676971815992147,0.0003972362610511482,1.7493299253601435e-07,569.7647430896759
4050,0.00018539650773163885,0.00014741580525878817,0.00039747386472299695,2.1290911433879955e-07,578.4544696807861
4100,0.00020305166253820062,0.0001960148656507954,0.00035466314875520766,2.6316712364859995e-07,585.5062079429626
4150,0.0001881219504866749,0.00017197277338709682,0.0003510883543640375,1.9442282450654602e-07,592.5485422611237
4200,0.0002661379985511303,0.0002979732526000589,0.0003691755700856447,1.5826279309294478e-07,599.6826257705688
4250,0.00024788305745460093,0.00024208483227994293,0.0004265457682777196,1.8265285461893654e-07,606.7370903491974
4300,0.00019410508684813976,0.00016618199879303575,0.00038848910480737686,2.5988043717006803e-07,613.7500832080841
4350,0.0002619883161969483,0.0002588123606983572,0.0004439048352651298,2.2944720967643661e-07,620.7642860412598
4400,0.00018475513206794858,0.00016469910042360425,0.00035461681545712054,1.586422513355501e-07,627.7607259750366
4450,0.0001890079875010997,0.00018657438340596855,0.00032058407668955624,1.615015179368129e-07,634.7416517734528
4500,0.0001645358861424029,0.0001383799681207165,0.00033518890268169343,1.0214816370535118e-07,641.7888312339783
4550,0.00022651473409496248,0.00022424662893172354,0.0003827550681307912,9.249386323517683e-08,648.8443005084991
4600,0.00019859713211189955,0.00018314244516659528,0.00036697342875413597,1.2411365446496347e-07,655.8653111457825
4650,0.0001879317860584706,0.00015912842354737222,0.0003803575236815959,1.048827584781975e-07,662.4169895648956
4700,0.0001611740153748542,0.0001443642977392301,0.00030779739608988166,7.295889048464232e-08,669.5050327777863
4750,0.0002272758138133213,0.00023500967654399574,0.00036070228088647127,6.754038395229145e-08,676.5286412239075
4800,0.00021366220607887954,0.0002208021323895082,0.0003393821243662387,9.24984107086857e-08,683.5073575973511
4850,0.00020614304230548441,0.00020897739159408957,0.00033690972486510873,7.271964364008454e-08,690.4911286830902
4900,0.00015410070773214102,0.00014614373503718525,0.00027536327252164483,5.6227356992621935e-08,697.5194263458252
4950,0.000166913348948583,0.00016214574861805886,0.00028928363462910056,4.4498449369712034e-08,704.590678691864
5000,0.00030043793958611786,0.0003551709232851863,0.0003729724558070302,7.067829699280992e-08,711.6726274490356
5050,0.0001621939882170409,0.00013242872955743223,0.00033973666722886264,5.8359258758855503e-08,720.0091254711151
5100,0.00017696047143545002,0.0001777663128450513,0.00029298200388439,1.0769625191642263e-07,727.0202655792236
5150,0.00018397292296867818,0.00020527542801573873,0.000256895727943629,2.989298408806462e-08,733.9039106369019
5200,0.00017805425159167498,0.00018650888523552567,0.00027700079954229295,4.3207656119648163e-08,741.0410017967224
5250,0.00017743828357197344,0.00019220785179641098,0.00026124416035600007,3.5962600009042944e-08,748.0107328891754
5300,0.00026696446002461016,0.00034799077548086643,0.0002558577689342201,3.2376945569012605e-08,755.03160572052
5350,0.0001511185837443918,0.00015837112732697278,0.00023492114269174635,3.07977785496405e-08,762.1003918647766
5400,0.0001606215228093788,0.00012102771870559081,0.00036007066955789924,2.6057016100367036e-08,769.0983710289001
5450,0.00019012017583008856,0.00020066203433088958,0.0002922553103417158,2.094752282744139e-08,776.1904406547546
5500,0.00015224990784190595,0.0001356077700620517,0.00029256491689011455,2.477491634067519e-08,783.2764539718628
5550,0.00014423407264985144,0.00011509288742672652,0.00030836882069706917,2.6113555762208307e-08,790.3349502086639
5600,0.0001898081973195076,0.00020586533355526626,0.0002788582642097026,3.305807183551224e-08,797.415849685669
5650,0.00016119649808388203,0.00016071967547759414,0.00026976133813150227,1.8129760803731187e-08,804.4106674194336
5700,0.00013328241766430438,0.00012361361586954445,0.00024467750336043537,3.055576058841325e-08,811.3248088359833
5750,0.00018708780407905579,0.00020586788014043123,0.0002679839381016791,1.3444022783914988e-08,818.2393493652344
5800,0.00013131792366039008,0.00011734841245925054,0.0002514485677238554,1.5246106599420273e-08,825.3113412857056
5850,0.00020502583356574178,0.0002477654779795557,0.00024197684251703322,1.0591110211066734e-08,832.3747961521149
5900,0.0001233197981491685,0.00010475470480741933,0.00024884415324777365,1.100435920164955e-08,839.425386428833
5950,0.00014494534116238356,0.00013483116345014423,0.00026516822981648147,1.0659151783443122e-08,846.3171405792236
6000,0.00013808486983180046,0.00015031805378384888,0.0002015899954130873,1.104766145232361e-08,853.2985754013062
6050,0.0001512970047770068,0.0001487649860791862,0.00025806372286751866,8.955058916626513e-09,861.826333284378
6100,0.0001301232259720564,0.00012673034507315606,0.00022477937454823405,1.4045939522588924e-08,868.8427934646606
6150,0.00012861471623182297,0.00011137335241073743,0.0002545804309193045,1.0932820870834803e-08,875.8518254756927
6200,0.00013331344234757125,0.00012901093577966094,0.00023222035088110715,1.1758687357144026e-08,882.8833899497986
6250,0.00017290690448135138,0.00017484137788414955,0.0002836581552401185,9.304780057561857e-09,889.8783173561096
6300,0.00015171007544267923,0.00015447787882294506,0.0002463874698150903,6.616445169527196e-09,896.9323642253876
6350,0.0001330052618868649,0.00013152591418474913,0.00022512234863825142,7.305794635925622e-09,903.5646896362305
6400,0.00015220220666378736,0.0001439652987755835,0.00027288575074635446,6.0229412568446605e-09,910.2653331756592
6450,0.00013046068488620222,0.0001237405085703358,0.0002331089199287817,8.931690942404202e-09,917.0914640426636
6500,0.00012776756193488836,0.0001242892467416823,0.0002210576640209183,6.532457241803513e-09,923.9623548984528
6550,0.00016726616013329476,0.00018838571850210428,0.00022949278354644775,7.652612765696176e-09,930.8121955394745
6600,0.00013378445873968303,0.00013297208352014422,0.00022486639500129968,4.822477528421132e-09,937.8319346904755
6650,0.000199067872017622,0.00024339059018529952,0.0002283555659232661,6.8042931289369335e-09,944.8862125873566
6700,0.0001290877116844058,0.00011578406702028587,0.00024618490715511143,4.6445438606212974e-09,951.9136786460876
6750,0.00012193262227810919,0.00012451184738893062,0.00019719928968697786,5.292168481219051e-09,958.9131498336792
6800,0.0001416465820511803,0.00012792141933459789,0.0002680995676200837,5.1295492298208956e-09,965.7858407497406
6850,0.00012491877714637667,0.00013412564294412732,0.00018671125872060657,5.981865669468789e-09,972.4168856143951
6900,0.00014389105490408838,0.0001406436786055565,0.00024739353102631867,3.167924589320137e-09,979.3969390392303
6950,0.0001480781938880682,0.0001580655516590923,0.0002234891871921718,5.9559122078667315e-09,986.4145121574402
7000,0.00013349422079045326,0.0001426370581611991,0.0002011550241149962,3.0580622478737496e-09,993.5018661022186
7050,0.00013529296847991645,0.00013717554975301027,0.00022109250130597502,4.626135030605383e-09,1001.5265290737152
7100,0.00013459139154292643,0.00013387131912168115,0.0002259965694975108,3.847782981125647e-09,1008.3925085067749
7150,0.00013769970973953605,0.00013776496052742004,0.0002293450088473037,3.3322606896035722e-09,1015.2667088508606
7200,0.0002485935401637107,0.0003346212615724653,0.00021358899539336562,3.2406002326013095e-09,1022.3154532909393
7250,0.00014752952847629786,0.0001813332928577438,0.000167005680850707,2.1166592922838845e-09,1029.3522477149963
7300,0.00011648562940536067,0.00010869586549233645,0.00021231750724837184,1.9548342944375463e-09,1036.4084303379059
7350,0.00010818589362315834,0.00010820848547155038,0.00018025589815806597,1.7929689954954142e-09,1043.4370424747467
7400,0.0001176764999399893,0.00010635703802108765,0.00022253811766859144,2.1364678914892465e-09,1050.482262134552
7450,0.00018365283904131502,0.00023783260257914662,0.00017966702580451965,2.362398277000466e-09,1057.4528725147247
7500,0.00014009018195793033,0.00015157231246121228,0.00020669041259679943,2.2522792519907853e-09,1064.4091789722443
7550,0.00019241267000325024,0.00025324252783320844,0.00017875005141831934,1.973710528346828e-09,1071.1062233448029
7600,0.00015713859465904534,0.00017862784443423152,0.00021175444999244064,2.499513263032327e-09,1078.0049073696136
7650,0.00013207961455918849,0.00012705029803328216,0.0002318658953299746,2.8268862806157813e-09,1084.8496379852295
7700,0.00017764097719918936,0.0002264487266074866,0.0001821824407670647,1.661193183011278e-09,1091.527931213379
7750,0.00011990877101197839,0.00012837894610129297,0.00018008291954174638,1.9986594601562047e-09,1098.262880563736
7800,0.00012467200576793402,0.00012636698374990374,0.00020383084483910352,1.2923195846781255e-09,1105.1741886138916
7850,0.00019477690511848778,0.0002479273534845561,0.00020060948736499995,1.4715193508152424e-09,1112.2930018901825
7900,0.00015439682465512305,0.00019115538452751935,0.00017155722889583558,1.2273763116965597e-09,1119.3624875545502
7950,0.00012071019591530785,0.00011966714373556897,0.00020361666975077242,1.1475274064309815e-09,1126.4777443408966
8000,0.00012764695566147566,0.00013839841994922608,0.00018765742424875498,1.088409251615019e-09,1133.5303375720978
8050,0.00012006815813947469,0.00012829899787902832,0.00018090753292199224,1.1157441637266174e-09,1142.0577244758606
8100,0.00011685962090268731,0.0001320043666055426,0.0001594278000993654,7.696638881782292e-10,1149.144062757492
8150,0.0002225851349066943,0.00029708052170462906,0.00019715161761268973,1.4974046447235878e-09,1156.198120355606
8200,0.00010675433441065252,0.0001035963068716228,0.00018529001681599766,3.8816261316299006e-09,1163.1968541145325
8250,0.0001234684605151415,0.00013183869305066764,0.000186249686521478,7.958537717733805e-10,1170.220608472824
8300,0.00010895601008087397,0.00011663734039757401,0.00016366982890758663,6.076035785618217e-10,1177.2673513889313
8350,0.00019559319480322301,0.00026031583547592163,0.00017496843065600842,1.072745670072095e-09,1184.2775483131409
8400,0.0001601529511390254,0.00018626375822350383,0.00020599577692337334,8.694592823488279e-10,1191.2779259681702
8450,0.00018704929971136153,0.00024876499082893133,0.00016774485993664712,1.017445239170911e-09,1198.2992568016052
8500,0.0001516411721240729,0.00017696093709673733,0.00019365519983693957,9.419589552805974e-10,1205.2997188568115
8550,0.00011378918134141713,0.00011660864402074367,0.00018306923448108137,1.0148957230171618e-09,1212.3550503253937
8600,0.00011180403816979378,0.00010189214663114399,0.00020946683071088046,1.4713373852615064e-09,1219.3455984592438
8650,0.00011151022044941783,0.00011557344987522811,0.0001763690816005692,6.277590669512279e-10,1225.9395198822021
8700,0.00013267128088045865,0.00014771491987630725,0.00018601665215101093,5.221833521140695e-10,1232.4904024600983
8750,0.00011876096687046811,0.00013051164569333196,0.00017051611212082207,8.745580926117213e-10,1239.3908081054688
8800,0.00010268433106830344,9.933693218044937e-05,0.00017895082419272512,4.550794185931295e-10,1246.2023231983185
8850,0.0001078676141332835,0.00011734625149983913,0.0001576619251864031,8.711460441901409e-10,1253.0198118686676
8900,0.00015051421360112727,0.00019257195526733994,0.00015272194286808372,4.581565682393318e-10,1259.843005180359
8950,0.0001096089108614251,0.00010786644270410761,0.00018674689636100084,5.020737714467316e-10,1266.684574842453
9000,0.00011168282071594149,0.00012022936425637454,0.00016619575035292655,5.323133045465056e-10,1273.5158069133759
9050,0.00012550526298582554,0.00016232446068897843,0.00012326346768531948,6.171243516206459e-10,1281.874032497406
9100,0.00012402652646414936,0.00013154224143363535,0.00018917385023087263,5.27035637354345e-10,1288.8220167160034
9150,0.00021575319988187402,0.0002965595049317926,0.0001710400974843651,7.08985314901156e-10,1295.8509318828583
9200,0.00013598622172139585,0.0001551625900901854,0.0001818985037971288,4.287467048058602e-10,1302.6841728687286
9250,0.00010935821774182841,0.00010737589036580175,0.00018688873387873173,6.002613961442194e-10,1309.643898487091
9300,0.00010573353938525543,0.00011441220704000443,0.0001559717784402892,8.223453584754736e-10,1316.489592552185
9350,0.00011113034270238131,0.0001294687535846606,0.00014242729230318218,4.4445969127338003e-10,1323.38538646698
9400,9.936145215760916e-05,0.0001000626798486337,0.0001639659603824839,3.5912520179870455e-10,1330.5146281719208
9450,0.00018257321789860725,0.00024085745099000633,0.00016829188098199666,4.5159626038682177e-10,1337.4874985218048
9500,0.00016080314526334405,0.00020611002400983125,0.0001622887357370928,7.088323816795139e-10,1344.395307302475
9550,0.00012995238648727536,0.00015708386490587145,0.0001532803289592266,2.8577296085074977e-10,1351.3066821098328
9600,0.0001071102888090536,0.00012096659338567406,0.0001461854699300602,4.101189943206407e-10,1358.3724644184113
9650,0.00010304169700248167,0.00010509249841561541,0.00016695076192263514,2.8911839589085275e-10,1365.4604167938232
9700,8.631563832750544e-05,8.218611037591472e-05,0.0001534948096377775,2.2468936433650555e-10,1372.5120885372162
9750,0.00011281077604508027,0.00012724156840704381,0.0001543459657113999,2.193303039188521e-10,1379.6208469867706
9800,9.647950355429202e-05,0.00010341313463868573,0.00014462051331065595,2.6148325171782005e-10,1386.7646977901459
9850,0.00012098927982151508,0.0001405749499099329,0.0001559487427584827,2.0975571279890914e-10,1393.8228995800018
9900,8.811341103864834e-05,9.002901788335294e-05,0.00014238579024095088,2.022572109794396e-10,1400.7486953735352
9950,0.00010385687346570194,0.00011494214413687587,0.00014722890045959502,3.7922817663904596e-10,1407.5990142822266
10000,0.00011506894952617586,0.00012632452126126736,0.0001655184751143679,1.815390338055778e-10,1414.6550300121307
